[2021-03-19 09:00:43,964][conftest.py 21][DEBUG]: 执行数据库初始化数据D:\app\AspBac\testdata\init_OpenAccount.sql
[2021-03-19 09:00:48,372][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319090048"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640853","userId":"900003","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":null},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000003","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森3"}},"sign": "MC0CFBZaBYkvXuKwwH6UJOIEBqNXAGDQAhUAktJt4ox5HGorHLTBkJFmYzhfGYw="}
[2021-03-19 09:00:49,089][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:49,115][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 09:00:49,147][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 09:00:49,185][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:49,411][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 09:00:49,599][Result_assert.py 40][INFO]: 数据库断言实际结果:【0】---->>预期结果:【0】
[2021-03-19 09:00:49,904][Result_assert.py 40][INFO]: 数据库断言实际结果:【2】---->>预期结果:【2】
[2021-03-19 09:00:49,905][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 09:00:49,920][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 09:00:49,922][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319090049']
[2021-03-19 09:00:50,158][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319090049"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900004","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200005"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000005","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森4"}},"sign": "MCwCFGVY9sRyphV8RXzydKfyLkNUINCDAhQSFV6AV9WxxDndDAOUfcsXi9ojLQ=="}
[2021-03-19 09:00:50,876][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:50,911][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 09:00:50,962][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 09:00:51,010][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:51,369][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 09:00:51,767][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 09:00:52,206][Result_assert.py 40][INFO]: 数据库断言实际结果:【6】---->>预期结果:【6】
[2021-03-19 09:00:52,207][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 09:00:52,224][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 09:00:52,225][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319090052']
[2021-03-19 09:00:52,512][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319090052"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900006","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200004"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000004","customName":"OCE"},"invalidTime":"","busiTypeList":"13","creditWoffResume":1,"acctName":"陈国森6"}},"sign": "MCwCFEH7wZQUdQD4tw0vOOIkWRxqRCR2AhQaUJVr42h4rbnKtZnpYLnCHLPQAA=="}
[2021-03-19 09:00:53,180][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:53,219][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 09:00:53,243][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 09:00:53,275][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:53,602][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 09:00:53,951][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 09:00:54,481][Result_assert.py 40][INFO]: 数据库断言实际结果:【2】---->>预期结果:【2】
[2021-03-19 09:00:54,482][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 09:00:54,497][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 09:00:54,498][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319090054']
[2021-03-19 09:00:54,741][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319090054"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900004","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200004"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000004","customName":"OCE"},"invalidTime":"","busiTypeList":"13","creditWoffResume":1,"acctName":"陈国森4"}},"sign": "MCwCFF/sCm15cJlcSz5jJC5UpoK/quRsAhRUnHpo+fVXEnY8VC9x8qxxerCNEg=="}
[2021-03-19 09:00:55,271][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 09:00:55,301][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 09:00:55,326][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【710088】---->>预期结果:【710088】
[2021-03-19 09:00:55,369][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【账户及账本科目已开通，不能重复开通相同账本科目，建议更换合同编码。】---->>预期结果:【账户及账本科目已开通，不能重复开通相同账本科目，建议更换合同编码。】
[2021-03-19 09:00:55,370][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 14:37:55,470][conftest.py 21][DEBUG]: 执行数据库初始化数据D:\app\AspBac\testdata\init_OpenAccount.sql
[2021-03-19 14:37:55,716][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 14:37:55,723][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319143755']
[2021-03-19 14:37:56,360][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319143755"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640852","userId":"900002","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200002"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000002","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森2"}},"sign": "MCwCFHz1vk70cYK//2MM0BThJbN4+bKIAhRGkVFBAzjPDvJZHgIgpVo/XhHIRw=="}
[2021-03-19 14:37:57,644][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:37:57,672][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 14:37:57,695][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 14:37:57,723][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:37:58,008][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:37:58,410][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:37:58,845][Result_assert.py 40][INFO]: 数据库断言实际结果:【4】---->>预期结果:【4】
[2021-03-19 14:37:58,846][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 14:37:58,863][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 14:37:58,864][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319143758']
[2021-03-19 14:37:59,039][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319143758"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640853","userId":"900003","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":null},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000003","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森3"}},"sign": "MCwCFCoh+RMrGsQBNBqTv7T/GzZygjISAhRvXivr4/F0kJXF36xQTvJ3EMi0Eg=="}
[2021-03-19 14:37:59,878][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:37:59,909][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 14:37:59,941][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 14:37:59,970][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:38:00,786][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:38:01,289][Result_assert.py 40][INFO]: 数据库断言实际结果:【0】---->>预期结果:【0】
[2021-03-19 14:38:01,572][Result_assert.py 40][INFO]: 数据库断言实际结果:【2】---->>预期结果:【2】
[2021-03-19 14:38:01,573][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 14:38:01,586][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 14:38:01,587][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319143801']
[2021-03-19 14:38:01,765][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319143801"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900004","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200005"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000005","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森4"}},"sign": "MCwCFGNd5WmbSD/o8w6Pj0O47ZuGF4+GAhRM8aFBUt+Ef8VdrBTw/qrR6phmhw=="}
[2021-03-19 14:38:02,469][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:38:02,493][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 14:38:02,515][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 14:38:02,537][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:38:03,049][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:38:03,345][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:38:03,720][Result_assert.py 40][INFO]: 数据库断言实际结果:【6】---->>预期结果:【6】
[2021-03-19 14:38:03,721][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 14:38:03,734][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 14:38:03,735][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319143803']
[2021-03-19 14:38:03,937][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319143803"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900006","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200004"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000004","customName":"OCE"},"invalidTime":"","busiTypeList":"13","creditWoffResume":1,"acctName":"陈国森6"}},"sign": "MCwCFGS1tAq24jZU4Ovs/m7cwbo4XoxBAhQ/3B8JRuowtg5RzfRHmS4eQrTdFA=="}
[2021-03-19 14:38:04,446][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:38:04,472][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 14:38:04,495][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 14:38:04,518][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:38:04,952][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:38:05,231][Result_assert.py 40][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 14:38:05,607][Result_assert.py 40][INFO]: 数据库断言实际结果:【2】---->>预期结果:【2】
[2021-03-19 14:38:05,608][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 14:38:05,622][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 14:38:05,623][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319143805']
[2021-03-19 14:38:05,816][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319143805"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900004","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200004"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000004","customName":"OCE"},"invalidTime":"","busiTypeList":"13","creditWoffResume":1,"acctName":"陈国森4"}},"sign": "MCwCFE27XOf8HnvR8QInKjddxbiMh1dcAhQoPYzKin4KvIhVS244oNjwgmn5eA=="}
[2021-03-19 14:38:06,193][Result_assert.py 24][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 14:38:06,216][Result_assert.py 24][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 14:38:06,237][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【710088】---->>预期结果:【710088】
[2021-03-19 14:38:06,260][Result_assert.py 24][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【账户及账本科目已开通，不能重复开通相同账本科目，建议更换合同编码。】---->>预期结果:【账户及账本科目已开通，不能重复开通相同账本科目，建议更换合同编码。】
[2021-03-19 14:38:06,261][test_OpenAccount.py 69][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 16:46:41,083][conftest.py 21][DEBUG]: 执行数据库初始化数据D:\app\AspBac\testdata\init_OpenAccount.sql
[2021-03-19 16:46:41,418][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 16:46:41,424][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319164641']
[2021-03-19 16:46:42,440][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319164641"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640852","userId":"900002","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200002"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000002","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森2"}},"sign": "MC0CFEksxz8v6BquOfyecCk7IDfKO9QZAhUAjbt7OTrOJSqXDF23MXkfO63hkeg="}
[2021-03-19 16:46:43,299][Result_assert.py 25][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:43,322][Result_assert.py 25][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 16:46:43,348][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 16:46:43,369][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:43,727][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:44,102][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:44,480][Result_assert.py 41][INFO]: 数据库断言实际结果:【4】---->>预期结果:【4】
[2021-03-19 16:46:44,984][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 16:46:44,985][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319164644']
[2021-03-19 16:46:45,247][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319164644"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640853","userId":"900003","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":null},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000003","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森3"}},"sign": "MCwCFDvPpcE8Do1lcLV/vbFvgeDvDihFAhR/sBW71ZWSrlTHJ6pxJQnbuTGeew=="}
[2021-03-19 16:46:45,815][Result_assert.py 25][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:45,841][Result_assert.py 25][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 16:46:45,864][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 16:46:45,887][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:46,262][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:46,650][Result_assert.py 41][INFO]: 数据库断言实际结果:【0】---->>预期结果:【0】
[2021-03-19 16:46:47,061][Result_assert.py 41][INFO]: 数据库断言实际结果:【2】---->>预期结果:【2】
[2021-03-19 16:46:47,062][test_OpenAccount.py 75][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 16:46:47,076][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 16:46:47,077][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319164647']
[2021-03-19 16:46:47,303][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319164647"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900004","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200005"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000005","customName":"OCE"},"invalidTime":"","busiTypeList":"16","creditWoffResume":1,"acctName":"陈国森4"}},"sign": "MC0CFQCRiiIxJ8kM80qpPZlXfLEVEQ9x3gIUBxtgA//t592v/puGGFuesmcOL/4="}
[2021-03-19 16:46:47,888][Result_assert.py 25][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:47,909][Result_assert.py 25][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 16:46:47,931][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 16:46:47,953][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:48,295][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:48,759][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:49,142][Result_assert.py 41][INFO]: 数据库断言实际结果:【6】---->>预期结果:【6】
[2021-03-19 16:46:49,143][test_OpenAccount.py 75][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 16:46:49,161][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 16:46:49,163][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319164649']
[2021-03-19 16:46:49,375][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319164649"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900006","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200004"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000004","customName":"OCE"},"invalidTime":"","busiTypeList":"13","creditWoffResume":1,"acctName":"陈国森6"}},"sign": "MCwCFD8Fl9mrrODibaEeaA+DQ5ZWgu+2AhQ3KoqmNQ/R0Pe8ikh/EQIh+xdJKQ=="}
[2021-03-19 16:46:50,025][Result_assert.py 25][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:50,053][Result_assert.py 25][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 16:46:50,086][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【0】---->>预期结果:【0】
[2021-03-19 16:46:50,122][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:50,484][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:50,856][Result_assert.py 41][INFO]: 数据库断言实际结果:【1】---->>预期结果:【1】
[2021-03-19 16:46:51,241][Result_assert.py 41][INFO]: 数据库断言实际结果:【2】---->>预期结果:【2】
[2021-03-19 16:46:51,242][test_OpenAccount.py 75][INFO]: ***********************  结束执行用例 *********************** 
[2021-03-19 16:46:51,255][test_OpenAccount.py 31][INFO]: ***********************  开始执行用例 *********************** 
[2021-03-19 16:46:51,256][Bac_Reqx.py 26][INFO]: 重置节点列表：['$.pubInfo.reqTime=20210319164651']
[2021-03-19 16:46:51,445][test_OpenAccount.py 47][INFO]: 请求消息体: {"reqParam": {"pubInfo":{"systemCode":"ASPTEST2","msgVer":"1.0","reqTime":"20210319164651"},"openAcctInfo":{"userInfo":{"bindMobile":"15818640854","userId":"900004","email":"qiuhaiyang@139.com"},"normalAcctPayType":1,"contractInfo":{"contractId":"9000000000000200004"},"contractAcctPayType":1,"acctType":"10","validTime":"","customInfo":{"identityNumber":"100000004","customName":"OCE"},"invalidTime":"","busiTypeList":"13","creditWoffResume":1,"acctName":"陈国森4"}},"sign": "MCwCFHdR8mWzpSQSGTbEpaDe/NRd4R8+AhQ3bcIHPxn40edRIwvijjtdrbv1NA=="}
[2021-03-19 16:46:51,862][Result_assert.py 25][INFO]: $.message的实际结果:【成功】---->>预期结果:【成功】
[2021-03-19 16:46:51,899][Result_assert.py 25][INFO]: $.status的实际结果:【200】---->>预期结果:【200】
[2021-03-19 16:46:51,930][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnCode的实际结果:【710088】---->>预期结果:【710088】
[2021-03-19 16:46:51,991][Result_assert.py 25][INFO]: $.data.rspParam.pubInfo.returnMsg的实际结果:【账户及账本科目已开通，不能重复开通相同账本科目，建议更换合同编码。】---->>预期结果:【账户及账本科目已开通，不能重复开通相同账本科目，建议更换合同编码。】
